                     ,                    , ['P2,8 877 304 960']
                  1929                 1929 ['P2,349 878 537 956']
                     ;                    ; ['P2,349 878 537 956']
             Bonaparte            Bonaparte ['P2,574 879 970 960']
X                    &                    k ['P2,1004 878 1069 943']
                Powell               Powell ['P2,1102 877 1374 956']
                     ,                    , ['P2,1102 877 1374 956']
                  1980                 1980 ['P2,1419 878 1606 956']
                     ;                    ; ['P2,1419 878 1606 956']
                Powell               Powell ['P2,1643 877 1915 956']
                     ,                    , ['P2,1643 877 1915 956']
                  1986                 1986 ['P2,1961 878 2148 956']
                     ,                    , ['P2,1961 878 2148 956']
                Powell               Powell ['P2,7 985 279 1065']
                     ,                    , ['P2,7 985 279 1065']
                  2003                 2003 ['P2,312 986 536 1069']
                     )                    ) ['P2,312 986 536 1069']
                     .                    . ['P2,312 986 536 1069']
         Unfortunately        Unfortunately ['P2,570 985 1135 1069']
                     ,                    , ['P2,570 985 1135 1069']
               however              however ['P2,1167 985 1505 1065']
                     ,                    , ['P2,1167 985 1505 1065']
                   our                  our ['P2,1539 1007 1668 1051']
X        understanding       understand-ing ['P2,1695 985 2150 1051', 'P2,6 1093 122 1177']
                    of                   of ['P2,172 1093 254 1159']
                 Early                Early ['P2,295 1093 499 1177']
            Cretaceous           Cretaceous ['P2,549 1094 967 1159']
              dinosaur             dinosaur ['P2,1017 1093 1350 1159']
                faunas               faunas ['P2,1397 1093 1646 1159']
                  from                 from ['P2,1695 1093 1880 1159']
                 South                South ['P2,1931 1093 2152 1159']
               America              America ['P2,6 1201 328 1267']
               remains              remains ['P2,355 1201 650 1267']
                  poor                 poor ['P2,678 1222 858 1284']
                     (                    ( ['P2,886 1201 1179 1284']
                 Novas                Novas ['P2,886 1201 1179 1284']
                     ,                    , ['P2,886 1201 1179 1284']
                  1997                 1997 ['P2,1218 1201 1434 1284']
                     )                    ) ['P2,1218 1201 1434 1284']
                     .                    . ['P2,1218 1201 1434 1284']
          Consequently         Consequently ['P2,1468 1201 2006 1284']
                     ,                    , ['P2,1468 1201 2006 1284']
                   the                  the ['P2,2037 1201 2151 1267']
                origin               origin ['P2,8 1309 229 1393']
                   and                  and ['P2,268 1309 407 1375']
          evolutionary         evolutionary ['P2,443 1309 924 1393']
               history              history ['P2,960 1309 1224 1393']
                    of                   of ['P2,1262 1309 1345 1375']
                   the                  the ['P2,1373 1309 1487 1375']
                  Late                 Late ['P2,1526 1312 1693 1375']
            Cretaceous           Cretaceous ['P2,1732 1311 2151 1376']
              dinosaur             dinosaur ['P2,7 1417 339 1483']
                faunas               faunas ['P2,373 1417 621 1483']
                    of                   of ['P2,658 1417 740 1483']
                 South                South ['P2,769 1417 990 1483']
               America              America ['P2,1023 1417 1346 1483']
               remains              remains ['P2,1379 1417 1675 1483']
                  very                 very ['P2,1709 1438 1870 1501']
                poorly               poorly ['P2,1903 1417 2152 1501']
X                known                kllow ['P2,7 1525 284 1591']
X                    .                  ll. ['P2,7 1525 284 1591']
                 Early                Early ['P2,115 1633 319 1717']
            Cretaceous           Cretaceous ['P2,352 1634 770 1699']
             dinosaurs            dinosaurs ['P2,804 1633 1169 1699']
                  have                 have ['P2,1201 1633 1376 1699']
                  been                 been ['P2,1408 1633 1582 1699']
              reported             reported ['P2,1614 1633 1936 1717']
                  from                 from ['P2,1968 1633 2153 1699']
                   the                  the ['P2,7 1741 120 1807']
X          HauteriVian          Hauterivian ['P2,162 1741 1066 1807']
X                    .                    ? ['P2,162 1741 1066 1807']
                     ?                    ? ['P2,162 1741 1066 1807']
X                    .                    ? ['P2,162 1741 1066 1807']
             Barremian            Barremian ['P2,162 1741 1066 1807']
                    of                   of ['P2,1107 1741 1190 1807']
                   the                  the ['P2,1221 1741 1335 1807']
                    La                   La ['P2,1377 1743 1477 1807']
                Amarga               Amarga ['P2,1515 1741 1825 1824']
X            Formation           Forma-tion ['P2,1865 1743 2150 1807', 'P2,7 1849 156 1915']
                    of                   of ['P2,197 1849 280 1915']
X              Neuqu?n              Neuquen ['P2,309 1851 677 1933']
