1	Available	Available	JJ	O	available	amod	2	1	['P1,660 81 811 110']
13	anomalies	anomalies	NNS	O	anomaly	prep_to	11	111	['P10,1167 724 1558 794']
14	that	that	WDT	O	that	nsubj	16	111	['P10,1589 724 1734 794']
15	can	can	MD	O	can	aux	16	111	['P10,1764 747 1897 794']
16	occur	occur	VB	O	occur	rcmod	13	111	['P10,1927 747 2143 794']
17	when	when	WRB	O	when	advmod	18	111	['P10,7 841 224 911']
18	only	only	RB	O	only	advmod	31	111	['P10,291 841 466 931']
19	a	a	DT	O	a	det	22	111	['P10,533 864 574 911']
20	single	single	JJ	O	single	amod	22	111	['P10,642 841 875 931']
21	data	data	NNS	O	datum	nn	22	111	['P10,944 841 1108 912']
22	source	source	NN	O	source	nsubj	31	111	['P10,1176 864 1452 926']
23	,	,	,	O	,	_	0	111	['P10,1176 864 1452 926']
24	such	such	JJ	O	such	_	0	111	['P10,1526 841 1704 911']
25	as	as	IN	O	as	_	0	111	['P10,1772 864 1848 911']
26	either	either	CC	O	either	preconj	27	111	['P10,1919 841 2144 911']
27	paleomagnetism	paleomagnetism	NN	O	paleomagnetism	prep_such_as	22	111	['P10,7 958 651 1048']
28	or	or	CC	O	or	_	0	111	['P10,716 981 797 1028']
29	paleoclimatology	paleoclimatology	NN	O	paleoclimatology	prep_such_as	22	111	['P10,857 958 1553 1048']
30	,	,	,	O	,	_	0	111	['P10,857 958 1553 1048']
31	provides	provides	VBZ	O	provide	advcl	16	111	['P10,1620 958 1957 1048']
32	the	the	DT	O	the	det	33	111	['P10,2023 958 2140 1028']
33	basis	basis	NN	O	basis	nsubj	37	111	['P10,7 1075 200 1145']
34	for	for	IN	O	for	_	0	111	['P10,269 1075 381 1145']
35	paleocontinental	paleocontinental	JJ	O	paleocontinental	amod	36	111	['P10,440 1075 1087 1165']
36	reconstructions	reconstructions	NNS	O	reconstruction	prep_for	33	111	['P10,1151 1075 1745 1145']
37	(	(	VBP	O	(	ccomp	31	111	['P10,1815 1075 2140 1164']
38	Scotese	Scotese	NNP	PERSON	Scotese	dobj	37	111	['P10,1815 1075 2140 1164']
39	and	and	CC	O	and	_	0	111	['P10,10 1193 150 1263']
40	McKerroW	McKerrow	NNP	PERSON	McKerroW	dobj	37	111	['P10,184 1195 626 1277']
41	,	,	,	O	,	_	0	111	['P10,184 1195 626 1277']
42	1990	1990	CD	DATE	1990	num	43	111	['P10,676 1193 912 1282']
43	)	)	NN	O	)	appos	38	111	['P10,676 1193 912 1282']
44	.	.	.	O	.	_	0	111	['P10,676 1193 912 1282']

1	Once	Once	RB	DATE	once	advmod	6	112	['P10,129 1312 331 1380']
2	the	the	DT	O	the	det	3	112	['P10,382 1310 499 1380']
3	data	data	NNS	O	datum	nsubjpass	6	112	['P10,553 1310 713 1380']
4	had	had	VBD	O	have	aux	6	112	['P10,762 1310 904 1380']
5	been	been	VBN	O	be	auxpass	6	112	['P10,952 1310 1137 1380']
6	rotated	rotated	VBN	O	rotate	dep	15	112	['P10,1186 1310 1457 1380']
7	onto	onto	IN	O	onto	_	0	112	['P10,1509 1320 1678 1380']
8	the	the	DT	O	the	det	10	112	['P10,1729 1310 1846 1380']
9	paleocontinental	paleo-continental	JJ	O	paleocontinental	amod	10	112	['P10,1897 1310 2139 1400', 'P10,10 1427 441 1497']
10	positions	positions	NNS	O	position	prep_onto	6	112	['P10,497 1427 873 1517']
11	,	,	,	O	,	_	0	112	['P10,497 1427 873 1517']
12	the	the	DT	O	the	det	13	112	['P10,933 1427 1050 1497']
13	reconstructions	reconstructions	NNS	O	reconstruction	nsubjpass	15	112	['P10,1108 1427 1703 1497']
14	were	were	VBD	O	be	auxpass	15	112	['P10,1762 1449 1949 1497']
15	imported	im-ported	VBN	O	import	_	0	112	['P10,2010 1427 2139 1496', 'P10,7 1545 258 1634']
16	into	into	IN	O	into	_	0	112	['P10,283 1545 428 1615']
17	ArcView	ArcView	NNP	O	ArcView	prep_into	15	112	['P10,454 1545 821 1629']
18	,	,	,	O	,	_	0	112	['P10,454 1545 821 1629']
19	and	and	CC	O	and	_	0	112	['P10,851 1545 990 1615']
20	range	range	NN	O	range	nn	21	112	['P10,1012 1567 1226 1634']
21	maps	maps	NNS	O	map	nsubjpass	23	112	['P10,1251 1567 1454 1634']
22	were	were	VBD	O	be	auxpass	23	112	['P10,1479 1567 1667 1615']
23	constructed	constructed	VBN	O	construct	conj_and	15	112	['P10,1693 1545 2142 1615']
24	for	for	IN	O	for	_	0	112	['P10,10 1662 122 1732']
25	each	each	DT	O	each	det	26	112	['P10,149 1662 324 1732']
26	species	species	NNS	O	species	prep_for	23	112	['P10,354 1662 630 1752']
27	during	during	IN	O	during	_	0	112	['P10,660 1662 913 1752']
28	each	each	DT	O	each	det	30	112	['P10,942 1662 1118 1732']
29	time	time	NN	O	time	nn	30	112	['P10,1144 1662 1314 1732']
30	slice	slice	NN	O	slice	prep_during	23	112	['P10,1346 1662 1518 1732']
31	in	in	IN	O	in	_	0	112	['P10,1547 1662 1621 1731']
32	which	which	WDT	O	which	rel	35	112	['P10,1646 1662 1885 1732']
33	it	it	PRP	O	it	nsubj	35	112	['P10,1914 1662 1965 1732']
34	was	was	VBD	O	be	cop	35	112	['P10,1990 1685 2139 1732']
35	extant	extant	JJ	O	extant	rcmod	30	112	['P10,10 1789 265 1849']
36	.	.	.	O	.	_	0	112	['P10,10 1789 265 1849']

1	Since	Since	IN	O	since	mark	6	113	['P10,311 1779 520 1850']
2	Laurentian	Laurentian	NNP	MISC	Laurentian	nn	3	113	['P10,559 1779 981 1849']
3	species	species	NNS	O	species	nsubj	6	113	['P10,1020 1779 1295 1869']
4	are	are	VBP	O	be	cop	6	113	['P10,1335 1802 1449 1849']
5	the	the	DT	O	the	det	6	113	['P10,1485 1779 1602 1849']
6	focus	focus	NN	O	focus	advcl	30	113	['P10,1642 1779 1847 1849']
7	of	of	IN	O	of	_	0	113	['P10,1887 1779 1977 1849']
8	this	this	DT	O	this	det	9	113	['P10,2001 1779 2139 1849']
9	analysis	analysis	NN	O	analysis	prep_of	6	113	['P10,10 1896 343 1986']
10	,	,	,	O	,	_	0	113	['P10,10 1896 343 1986']
11	and	and	CC	O	and	_	0	113	['P10,397 1896 537 1966']
12	the	the	DT	O	the	det	13	113	['P10,584 1896 701 1966']
13	position	position	NN	O	position	nsubj	16	113	['P10,749 1896 1065 1986']
14	of	of	IN	O	of	_	0	113	['P10,1116 1896 1206 1966']
15	Laurentia	Laurentia	NNP	LOCATION	Laurentia	prep_of	13	113	['P10,1242 1896 1616 1966']
16	is	is	VBZ	O	be	conj_and	6	113	['P10,1665 1896 1724 1966']
17	relatively	relatively	RB	O	relatively	advmod	16	113	['P10,1774 1896 2141 1986']
18	conserved	conserved	VBN	O	conserve	dep	17	113	['P10,10 2013 410 2083']
19	across	across	IN	O	across	_	0	113	['P10,472 2035 713 2083']
20	different	different	JJ	O	different	amod	22	113	['P10,779 2013 1115 2083']
21	paleogeographic	paleogeographic	JJ	O	paleogeographic	amod	22	113	['P10,1174 2013 1827 2103']
22	reconstructions	recon-structions	NNS	O	reconstruction	prep_across	18	113	['P10,1891 2035 2139 2083', 'P10,12 2131 385 2201']
23	of	of	IN	O	of	_	0	113	['P10,423 2131 513 2201']
24	the	the	DT	O	the	det	25	113	['P10,534 2131 651 2201']
25	Devonian	Devonian	JJ	MISC	devonian	prep_of	22	113	['P10,687 2131 1087 2215']
26	,	,	,	O	,	_	0	113	['P10,687 2131 1087 2215']
27	(	(	JJ	O	(	dep	16	113	['P10,1128 2131 1296 2220']
28	i.e.	i.e.	FW	O	i.e.	dep	27	113	['P10,1128 2131 1296 2220']
29	,	,	,	O	,	_	0	113	['P10,1128 2131 1296 2220']
30	compare	compare	VB	O	compare	ccomp	61	113	['P10,1336 2153 1669 2220']
31	reconstructions	reconstruc-tions	NNS	O	reconstruction	dobj	30	113	['P10,1703 2140 2139 2201', 'P10,8 2249 195 2320']
32	of	of	IN	O	of	_	0	113	['P10,237 2249 326 2320']
33	Van	Van	NNP	PERSON	Van	nn	35	113	['P10,352 2252 505 2320']
34	der	der	NNP	PERSON	der	nn	35	113	['P10,544 2249 667 2320']
35	Voo	Voo	NNP	PERSON	Voo	prep_of	31	113	['P10,702 2252 879 2335']
36	,	,	,	O	,	_	0	113	['P10,702 2252 879 2335']
37	1988	1988	CD	DATE	1988	appos	35	113	['P10,931 2251 1139 2335']
38	;	;	:	O	;	_	0	113	['P10,931 2251 1139 2335']
39	Scotese	Scotese	NNP	PERSON	Scotese	dep	35	113	['P10,1186 2251 1477 2320']
40	and	and	CC	O	and	_	0	113	['P10,1518 2249 1657 2320']
41	McKerroW	McKerrow	NNP	PERSON	McKerroW	dep	35	113	['P10,1694 2252 2137 2335']
42	,	,	,	O	,	_	0	113	['P10,1694 2252 2137 2335']
43	1990	1990	CD	DATE	1990	appos	39	113	['P10,19 2368 226 2452']
44	;	;	:	O	;	_	0	113	['P10,19 2368 226 2452']
45	Dalziel	Dalziel	NNP	PERSON	Dalziel	dep	35	113	['P10,254 2367 532 2437']
46	et	et	FW	O	et	nn	47	113	['P10,557 2376 625 2437']
47	al.	al.	FW	O	al.	dep	45	113	['P10,647 2367 759 2451']
48	,	,	,	O	,	_	0	113	['P10,647 2367 759 2451']
49	1994	1994	CD	DATE	1994	appos	35	113	['P10,795 2368 1003 2452']
50	;	;	:	O	;	_	0	113	['P10,795 2368 1003 2452']
51	Ross	Ross	NNP	PERSON	Ross	dep	35	113	['P10,1030 2370 1218 2437']
52	and	and	CC	O	and	_	0	113	['P10,1244 2367 1383 2437']
53	Scotese	Scotese	NNP	PERSON	Scotese	conj_and	51	113	['P10,1409 2368 1722 2452']
54	,	,	,	O	,	_	0	113	['P10,1409 2368 1722 2452']
55	2000	2000	CD	DATE	2000	num	56	113	['P10,1749 2367 1997 2456']
56	)	)	NN	O	)	appos	35	113	['P10,1749 2367 1997 2456']
57	,	,	,	O	,	_	0	113	['P10,1749 2367 1997 2456']
58	the	the	DT	O	the	det	60	113	['P10,2023 2367 2140 2437']
59	reconstructed	reconstructed	JJ	O	reconstructed	amod	60	113	['P10,8 2485 536 2555']
60	species	species	NNS	O	species	nsubj	61	113	['P10,601 2485 904 2574']
61	?	'	VBP	O	?	_	0	113	['P10,601 2485 904 2574']
62	paleogeographic	paleogeographic	JJ	O	paleogeographic	amod	63	113	['P10,971 2485 1620 2574']
63	ranges	ranges	NNS	O	range	nsubj	68	113	['P10,1684 2507 1936 2574']
64	and	and	CC	O	and	_	0	113	['P10,2002 2485 2142 2555']
65	area	area	NN	O	area	nn	66	113	['P10,10 2626 176 2673']
66	calculations	calculations	NNS	O	calculation	conj_and	63	113	['P10,242 2603 728 2673']
67	are	are	VBP	O	be	cop	68	113	['P10,798 2626 916 2673']
68	robust	robust	JJ	O	robust	ccomp	61	113	['P10,982 2603 1239 2673']
69	even	even	RB	O	even	advmod	75	113	['P10,1305 2626 1494 2673']
70	if	if	IN	O	if	dep	75	113	['P10,1561 2603 1630 2672']
71	a	a	DT	O	a	det	73	113	['P10,1686 2626 1727 2673']
72	different	different	JJ	O	different	amod	73	113	['P10,1792 2603 2142 2673']
73	paleogeography	paleogeography	NN	O	paleogeography	nsubjpass	75	113	['P10,7 2720 639 2810']
74	were	were	VBD	O	be	auxpass	75	113	['P10,699 2743 888 2790']
75	used	used	VBN	O	use	ccomp	68	113	['P10,949 2720 1149 2791']
76	.	.	.	O	.	_	0	113	['P10,949 2720 1149 2791']

1	In	In	IN	O	in	_	0	114	['P10,1218 2723 1296 2789']
2	this	this	DT	O	this	det	3	114	['P10,1358 2720 1496 2790']
3	analysis	analysis	NN	O	analysis	pobj	1	114	['P10,1562 2720 1897 2810']
4	,	,	,	O	,	_	0	114	['P10,1562 2720 1897 2810']
5	each	each	DT	O	each	appos	3	114	['P10,1965 2720 2141 2790']

1	A.L.		NNP	O	A.L.	nn	2	115	['P10,259 2885 312 2909']
2	Rode		NNP	O	Rode	_	0	115	['P10,326 2885 399 2913']
3	,		,	O	,	_	0	115	['P10,326 2885 399 2913']
4	B.S.		NNP	O	B.S.	nn	5	115	['P10,413 2885 463 2909']
5	Lieberman		NNP	O	Lieberman	appos	2	115	['P10,477 2885 619 2909']
6	/		:	O	/	punct	2	115	['P10,630 2885 644 2909']
7	Palaeogeography		NNP	O	Palaeogeography	nn	11	115	['P10,651 2885 889 2916']
8	,		,	O	,	_	0	115	['P10,651 2885 889 2916']
9	Palaeoclimatology		NNP	O	Palaeoclimatology	appos	11	115	['P10,903 2885 1154 2916']
10	,		,	O	,	_	0	115	['P10,903 2885 1154 2916']
11	Palaeoecology		NNP	O	Palaeoecology	dep	2	115	['P10,1168 2885 1364 2916']
12	211		CD	NUMBER	211	num	11	115	['P10,1376 2885 1420 2909']
13	(		CD	NUMBER	(	num	14	115	['P10,1436 2885 1520 2916']
14	2004		CD	DATE	2004	dep	11	115	['P10,1436 2885 1520 2916']
15	)		CD	NUMBER	)	number	16	115	['P10,1436 2885 1520 2916']
16	345-359 349		CD	NUMBER	345-359 349	num	14	115	['P10,1853 2885 1900 2909', 'P10,1533 2885 1648 2909']

1	Fig	Fig	NN	O	fig	_	0	116	['P12,6 1488 125 1561']
2	.	.	.	O	.	_	0	116	['P12,6 1488 125 1561']

1	2	2	LS	NUMBER	2	_	0	117	['P12,182 1490 235 1545']
2	.	.	.	O	.	_	0	117	['P12,182 1490 235 1545']

1	Steps	Steps	NNS	O	step	_	0	118	['P12,296 1489 460 1561']
2	in	in	IN	O	in	_	0	118	['P12,515 1488 574 1544']
3	paleobiogeographic	paleobiogeographic	JJ	O	paleobiogeographic	amod	5	118	['P12,624 1488 1245 1561']
4	range	range	NN	O	range	nn	5	118	['P12,1299 1507 1472 1561']
5	reconstruction	reconstruction	NN	O	reconstruction	prep_in	1	118	['P12,1524 1488 1989 1545']
6	.	.	.	O	.	_	0	118	['P12,1524 1488 1989 1545']

1	(	(	NN	O	(	nn	2	119	['P12,2048 1489 2152 1561']
2	A	A	NN	O	a	nsubj	9	119	['P12,2048 1489 2152 1561']
3	)	)	CD	NUMBER	)	num	4	119	['P12,2048 1489 2152 1561']
4	Distribution	Distribution	NN	O	distribution	dep	2	119	['P12,6 1586 385 1643']
5	of	of	IN	O	of	_	0	119	['P12,423 1586 495 1643']
6	all	all	DT	O	all	det	8	119	['P12,523 1586 598 1643']
7	data	data	NNS	O	datum	nn	8	119	['P12,636 1586 766 1643']
8	points	points	NNS	O	point	prep_of	2	119	['P12,800 1586 991 1659']
9	plotted	plotted	VBD	O	plot	_	0	119	['P12,1028 1586 1247 1659']
10	onto	onto	IN	O	onto	_	0	119	['P12,1284 1594 1420 1643']
11	a	a	DT	O	a	det	14	119	['P12,1461 1605 1494 1643']
12	modern	modern	JJ	O	modern	amod	14	119	['P12,1530 1586 1770 1643']
13	continental	continental	JJ	O	continental	amod	14	119	['P12,1808 1586 2153 1643']
14	con?guration	configuratio	NN	O	con?guration	prep_onto	9	119	['P12,7 1684 443 1757']
15	.	n.	.	O	.	_	0	119	['P12,7 1684 443 1757']

1	(	(	NN	O	(	nn	2	120	['P12,478 1684 578 1756']
2	B	B	NN	O	b	_	0	120	['P12,478 1684 578 1756']
3	)	)	CD	NUMBER	)	num	4	120	['P12,478 1684 578 1756']
4	Reconstruction	Reconstruction	NN	O	reconstruction	dep	2	120	['P12,607 1684 1083 1741']
5	of	of	IN	O	of	_	0	120	['P12,1113 1684 1185 1741']
6	all	all	DT	O	all	det	7	120	['P12,1205 1684 1280 1740']
7	data	data	NNS	O	datum	prep_of	4	120	['P12,1310 1684 1440 1741']
8	points	points	NNS	O	point	dep	2	120	['P12,1465 1684 1657 1757']
9	present	present	JJ	DATE	present	amod	17	120	['P12,1685 1692 1913 1757']
10	for	for	IN	O	for	_	0	120	['P12,1942 1684 2032 1741']
11	the	the	DT	O	the	det	15	120	['P12,2058 1684 2152 1741']
12	lingmformis	linguiformis	NN	O	lingmformi	nn	15	120	['P12,8 1782 388 1855']
13	zone	zone	NN	O	zone	nn	15	120	['P12,424 1801 570 1839']
14	(	(	NN	O	(	nn	15	120	['P12,601 1783 958 1855']
15	uppermost	uppermost	NN	O	uppermost	prep_for	9	120	['P12,601 1783 958 1855']
16	Frasnian	Frasnian	JJ	MISC	frasnian	amod	17	120	['P12,986 1782 1296 1855']
17	)	)	NN	O	)	dep	8	120	['P12,986 1782 1296 1855']
18	.	.	.	O	.	_	0	120	['P12,986 1782 1296 1855']

1	(	(	NN	O	(	nn	2	121	['P12,1331 1783 1431 1855']
2	C	C	NN	O	c	ccomp	23	121	['P12,1331 1783 1431 1855']
3	)	)	CD	NUMBER	)	num	4	121	['P12,1331 1783 1431 1855']
4	Reconstruction	Reconstruction	NN	O	reconstruction	dobj	2	121	['P12,1461 1782 1936 1839']
5	of	of	IN	O	of	_	0	121	['P12,1967 1782 2039 1839']
6	the	the	DT	O	the	det	8	121	['P12,2058 1782 2152 1839']
7	geographic	geographic	JJ	O	geographic	amod	8	121	['P12,7 1881 369 1955']
8	range	range	NN	O	range	prep_of	4	121	['P12,425 1900 605 1954']
9	of	of	IN	O	of	_	0	121	['P12,662 1881 737 1939']
10	Leptodesma	Leptodesma	FW	LOCATION	leptodesma	nn	14	121	['P12,779 1881 1176 1954']
11	(	(	FW	O	(	nn	14	121	['P12,1237 1882 1627 1954']
12	Leiopteria	Leiopteria	FW	LOCATION	leiopteria	nn	14	121	['P12,1237 1882 1627 1954']
13	)	)	FW	O	)	nn	14	121	['P12,1237 1882 1627 1954']
14	nitida	nirida	FW	O	nitida	prep_of	2	121	['P12,1687 1881 1875 1938']
15	in	in	IN	O	in	_	0	121	['P12,1939 1881 2000 1938']
16	the	the	DT	O	the	det	18	121	['P12,2054 1881 2152 1939']
17	linguzformis	linguiformis	NN	O	linguzformi	nn	18	121	['P12,8 1981 388 2054']
18	zone	zone	NN	O	zone	prep_in	14	121	['P12,422 2000 586 2050']
19	,	,	,	O	,	_	0	121	['P12,422 2000 586 2050']
20	range	range	NN	O	range	nsubj	23	121	['P12,616 2000 789 2054']
21	is	is	VBZ	O	be	cop	23	121	['P12,819 1981 867 2038']
22	30.0	30.0	CD	NUMBER	30.0	npadvmod	23	121	['P12,898 1982 1085 2038']
23	>	x	JJR	O	>	_	0	121	['P12,898 1982 1085 2038']

1							0	0	[]
2							0	0	[]
3							0	0	[]

1	?		CD	NUMBER	?	num	14	169	['P17,1210 1758 1365 1788']
2	vz		NN	O	vz	nn	14	169	['P17,1210 1758 1365 1788']
3	?		NN	O	?	dep	4	169	['P17,1210 1758 1365 1788']
4	?		CD	NUMBER	?	number	16	169	['P17,1210 1758 1365 1788']
5	6	'	CD	NUMBER	6	num	21	169	['P17,1407 1761 1430 1787']
6	?		NN	O	?	nn	21	169	['P17,1407 1761 1430 1787']
7	o		NN	O	o	nn	21	169	['P17,1456 1755 1566 1787']
8	?		CD	NUMBER	?	number	20	169	['P17,1456 1755 1566 1787']
9	2		CD	NUMBER	2	num	21	169	['P17,1456 1755 1566 1787']
10	??		NN	O	??	dep	14	169	['P17,1456 1755 1566 1787']
11	o		NN	O	o	dep	4	169	['P17,1456 1755 1566 1787']
12	?		CD	NUMBER	?	num	22	169	['P17,1456 1755 1566 1787']
13	\		CD	NUMBER	\	num	26	169	['P17,1599 1768 1609 1783']
14	\	t	CD	NUMBER	\	num	26	169	['P17,645 1776 660 1799']
15	x	g	NN	O	x	rcmod	22	169	['P17,673 1775 774 1818']
16	?	&	CD	NUMBER	?	number	28	169	['P17,673 1775 774 1818']
17	0.	qs	CD	NUMBER	0.	dep	26	169	['P17,673 1775 774 1818']
18	;	e	:	O	;	_	0	169	['P17,673 1775 774 1818']
19	;		:	O	;	_	0	169	['P17,673 1775 774 1818']
20	{		CD	NUMBER	{	dep	22	169	['P17,673 1775 774 1818']
21	?		.	O	?	_	0	169	['P17,673 1775 774 1818']

1	>		JJR	O	>	_	0	170	['P17,673 1775 774 1818']
2	5Q		NN	O	5q	dep	13	170	['P17,673 1775 774 1818']
3	'		''	O	'	_	0	170	['P17,673 1775 774 1818']
4	a		DT	O	a	det	5	170	['P17,673 1775 774 1818']
5	?		NN	O	?	dep	2	170	['P17,673 1775 774 1818']
6	ago	e	IN	O	ago	advmod	5	170	['P17,808 1778 847 1818']
7	.04	Q	CD	NUMBER	.04	number	8	170	['P17,869 1775 902 1806']
8	4	<	CD	NUMBER	4	num	10	170	['P17,943 1775 957 1794']
9	ix		NN	O	ix	nn	10	170	['P17,1008 1775 1025 1799']
10	o	G	NN	O	o	pobj	6	170	['P17,1074 1781 1088 1798']
11	xx	~	NN	O	xx	dep	13	170	['P17,1129 1772 1162 1803']
12	?		CD	NUMBER	?	num	11	170	['P17,1129 1772 1162 1803']
13	xx	g	NN	O	xx	dep	20	170	['P17,1183 1772 1215 1803']
14	?		CD	NUMBER	?	num	13	170	['P17,1183 1772 1215 1803']
15	(	'	CD	NUMBER	(	num	16	170	['P17,1233 1780 1260 1811']
16	g	x	NN	O	g	dep	13	170	['P17,1233 1780 1260 1811']
17	\		CD	NUMBER	\	number	18	170	['P17,1233 1780 1260 1811']
18	\		CD	NUMBER	\	dep	16	170	['P17,1233 1780 1260 1811']
19	Qo	q	NNP	O	Qo	nsubj	20	170	['P17,1271 1781 1298 1810']
20	go	G	VB	O	go	dep	1	170	['P17,1315 1781 1342 1810']
21	.	o	.	O	.	_	0	170	['P17,1375 1776 1411 1816']

1	{	t	NN	O	{	nn	6	171	['P17,1375 1776 1411 1816']
2	\	'	NN	O	\	nn	6	171	['P17,1375 1776 1411 1816']
3	o		NN	O	o	nn	6	171	['P17,1375 1776 1411 1816']
4	?		CD	NUMBER	?	num	6	171	['P17,1375 1776 1411 1816']
5	g	o	NN	O	g	nn	6	171	['P17,1429 1774 1461 1819']
6	\	x%	NN	O	\	_	0	171	['P17,1429 1774 1461 1819']
7	;		:	O	;	_	0	171	['P17,1429 1774 1461 1819']
8	\		CD	NUMBER	\	num	9	171	['P17,1429 1774 1461 1819']
9	QQ	eQ	NN	O	qq	dep	6	171	['P17,1577 1775 1603 1803']
10	?		CD	MONEY	?	num	16	171	['P17,653 1791 707 1822']
11	$		$	MONEY	$	dep	16	171	['P17,653 1791 707 1822']
12	o		NN	MONEY	o	dep	11	171	['P17,653 1791 707 1822']
13	\		CD	NUMBER	\	number	12	171	['P17,727 1804 740 1824']
14	\		CD	NUMBER	\	number	12	171	['P17,799 1805 813 1824']
15	\		NN	O	\	nn	16	171	['P17,854 1798 883 1827']
16	s		NNS	O	s	nsubj	17	171	['P17,854 1798 883 1827']
17	\		VBP	O	\	rcmod	9	171	['P17,854 1798 883 1827']
18	\	,	NN	O	\	dep	19	171	['P17,910 1789 948 1828']
19	=	o	JJ	O	=	acomp	17	171	['P17,910 1789 948 1828']
20	;		:	O	;	_	0	171	['P17,910 1789 948 1828']
21	\		CD	NUMBER	\	number	22	171	['P17,910 1789 948 1828']
22	?		CD	NUMBER	?	dep	9	171	['P17,910 1789 948 1828']
23	9	e	CD	NUMBER	9	dep	22	171	['P17,986 1790 1013 1821']
24	"	do	``	O	"	punct	39	171	['P17,986 1790 1013 1821']
25	?		CD	NUMBER	?	number	26	171	['P17,986 1790 1013 1821']
26	9	o	CD	NUMBER	9	dep	27	171	['P17,1050 1791 1078 1821']
27	?		NN	O	?	amod	39	171	['P17,1050 1791 1078 1821']
28	\	i	CD	NUMBER	\	num	30	171	['P17,1106 1799 1132 1823']
29	~	c	NN	O	~	nn	30	171	['P17,1106 1799 1132 1823']
30	\		NN	O	\	dep	27	171	['P17,1106 1799 1132 1823']
31	e	g	SYM	O	e	dep	33	171	['P17,1159 1802 1185 1824']
32	?	@	CD	NUMBER	?	nsubj	33	171	['P17,1159 1802 1185 1824']
33	do	'b	VBP	O	do	ccomp	27	171	['P17,1213 1803 1239 1821']
34	(	i	CD	NUMBER	(	num	35	171	['P17,1252 1804 1275 1831']
35	o	o'	NN	O	o	dobj	33	171	['P17,1252 1804 1275 1831']
36	\	o	CD	NUMBER	\	number	38	171	['P17,1299 1804 1319 1824']
37	\		NN	O	\	dep	38	171	['P17,1299 1804 1319 1824']
38	o	o	NN	O	o	amod	39	171	['P17,1367 1806 1384 1826']
39	o	q	NN	O	o	dep	9	171	['P17,1416 1808 1433 1827']

1							0	0	[]

1	?	G	CD	NUMBER	?	num	11	172	['P17,1458 1774 1543 1827']
2	\	xo{o@o@	NN	O	\	nn	11	172	['P17,1458 1774 1543 1827']
3	c	G	NN	O	c	nn	11	172	['P17,1560 1794 1580 1821']
4	}		NN	O	}	dep	7	172	['P17,1560 1794 1580 1821']
5	,	S	,	O	,	_	0	172	['P17,589 1813 695 1849']
6	$	'	$	O	$	appos	7	172	['P17,589 1813 695 1849']
7	@	G	IN	O	@	amod	13	172	['P17,589 1813 695 1849']
8	~	v	NN	O	~	nn	16	172	['P17,589 1813 695 1849']
9	X	G	NN	O	x	dep	13	172	['P17,589 1813 695 1849']
10	;		:	O	;	_	0	172	['P17,589 1813 695 1849']
11	.		.	O	.	_	0	172	['P17,589 1813 695 1849']

1	YO		NNP	ORGANIZATION	YO	_	0	173	['P17,589 1813 695 1849']
2	6	'	CD	NUMBER	6	number	3	173	['P17,720 1809 736 1833']
3	3		CD	NUMBER	3	dep	1	173	['P17,792 1809 808 1833']
4	)		NN	O	)	nn	7	173	['P17,792 1809 808 1833']
5	K4	e	NN	O	k4	nn	7	173	['P17,838 1819 864 1844']
6	}		NN	O	}	nn	7	173	['P17,838 1819 864 1844']
7	K9	e	NN	O	k9	dep	3	173	['P17,893 1819 919 1844']
8	?	e	CD	NUMBER	?	number	9	173	['P17,960 1813 992 1844']
9	(	?	CD	NUMBER	(	dep	1	173	['P17,960 1813 992 1844']
10	O	'	NN	O	o	nn	13	173	['P17,960 1813 992 1844']
11	Q	9	NNP	O	Q	nn	13	173	['P17,1038 1815 1054 1839']
12	,5	pk	CD	NUMBER	,5	num	13	173	['P17,1094 1814 1116 1841']
13	Vq	~	NNP	O	Vq	dep	9	173	['P17,1134 1819 1169 1848']
14	,		,	O	,	_	0	173	['P17,1134 1819 1169 1848']
15	\	q	CD	NUMBER	\	number	16	173	['P17,1217 1813 1251 1851']
16	\	~is	CD	NUMBER	\	appos	1	173	['P17,1217 1813 1251 1851']
17	O	8	NN	O	o	dep	16	173	['P17,1278 1812 1305 1846']
18	\	'	CD	NUMBER	\	number	19	173	['P17,1278 1812 1305 1846']
19	?	o	CD	NUMBER	?	dep	1	173	['P17,1336 1817 1375 1850']
20	Q	o	NNP	O	Q	dep	19	173	['P17,1336 1817 1375 1850']
21	.	,	.	O	.	_	0	173	['P17,1397 1819 1422 1844']

1	\	e	NN	O	\	nn	2	174	['P17,1397 1819 1422 1844']
2	r		NN	O	r	_	0	174	['P17,1397 1819 1422 1844']
3	?		CD	NUMBER	?	num	4	174	['P17,1397 1819 1422 1844']
4	)		NN	O	)	dep	2	174	['P17,1397 1819 1422 1844']
5	.	.	.	O	.	_	0	174	['P17,1438 1819 1464 1843']

1	\	c	NN	O	\	_	0	175	['P17,1438 1819 1464 1843']
2	ro		NN	O	ro	dep	1	175	['P17,1438 1819 1464 1843']
3	.	&	.	O	.	_	0	175	['P17,1479 1819 1504 1844']

1	\		NN	O	\	nn	2	176	['P17,1479 1819 1504 1844']
2	o		NN	O	o	_	0	176	['P17,1479 1819 1504 1844']
3	\	i	CD	NUMBER	\	number	4	176	['P17,1533 1819 1559 1843']
4	4	~	CD	NUMBER	4	num	2	176	['P17,1533 1819 1559 1843']
5	.		.	O	.	_	0	176	['P17,1533 1819 1559 1843']

1							0	0	[]

