               PALAIOS              PALAIOS ['P1,857 100 996 129']
                  1991                 1991 ['P22,324 1601 455 1658']
                     ,                    , ['P22,324 1601 455 1658']
          Stratigraphy         Stratigraphy ['P22,478 1600 798 1664']
                     ,                    , ['P22,478 1600 798 1664']
         sedimentology        sedimentology ['P22,822 1600 1199 1664']
                     ,                    , ['P22,822 1600 1199 1664']
                   and                  and ['P22,1221 1600 1309 1649']
          depositional         depositional ['P22,1327 1600 1633 1663']
          environments         environments ['P22,1651 1600 1989 1649']
                    of                   of ['P22,2008 1600 2061 1649']
                   the                  the ['P22,2074 1600 2148 1649']
                 Upper                Upper ['P22,68 1680 224 1742']
              Jurassic             Jurassic ['P22,241 1679 438 1728']
              Morrison             Morrison ['P22,456 1679 688 1728']
             Formation            Formation ['P22,706 1679 980 1737']
                     ,                    , ['P22,706 1679 980 1737']
              Colorado             Colorado ['P22,1000 1679 1230 1728']
                 Front                Front ['P22,1248 1680 1384 1728']
                 Range                Range ['P22,1399 1680 1571 1742']
                     :                    : ['P22,1399 1680 1571 1742']
                   PhD                  PhD ['P22,1592 1679 1699 1727']
          dissertation         dissertation ['P22,1718 1679 2020 1737']
                     ,                    , ['P22,1718 1679 2020 1737']
X           University          Uni-versity ['P22,2036 1679 2147 1728', 'P22,69 1758 238 1821']
                    of                   of ['P22,261 1758 315 1807']
              Nebraska             Nebraska ['P22,334 1758 583 1816']
                     ,                    , ['P22,334 1758 583 1816']
               Lincoln              Lincoln ['P22,608 1758 815 1816']
                     ,                    , ['P22,608 1758 815 1816']
                   171                  171 ['P22,846 1758 926 1806']
                    p.                   p. ['P22,955 1773 998 1821']
X               LAwToN               LAwTQN ['P22,7 1839 217 1895']
                     ,                    , ['P22,7 1839 217 1895']
                    T.                   T. ['P22,241 1839 340 1895']
                     F                    F ['P22,241 1839 340 1895']
X                    ,                   ., ['P22,241 1839 340 1895']
                  1994                 1994 ['P22,370 1838 501 1896']
                     ,                    , ['P22,370 1838 501 1896']
              Tectonic             Tectonic ['P22,525 1838 737 1886']
               setting              setting ['P22,762 1838 925 1901']
                    of                   of ['P22,948 1837 1002 1886']
              Mesozoic             Mesozoic ['P22,1018 1838 1259 1886']
           sedimentary          sedimentary ['P22,1284 1837 1589 1901']
                basins               basins ['P22,1609 1838 1778 1895']
                     ,                    , ['P22,1609 1838 1778 1895']
                 Rocky                Rocky ['P22,1800 1838 1961 1901']
X             Mountain            Moun-tain ['P22,1980 1839 2147 1886', 'P22,68 1916 161 1965']
                region               region ['P22,188 1916 361 1980']
                     ,                    , ['P22,188 1916 361 1980']
                United               United ['P22,391 1916 561 1965']
                States               States ['P22,590 1917 751 1974']
                     ,                    , ['P22,590 1917 751 1974']
X                   in                    n ['P22,783 1918 826 1965']
                Caputo               Caputo ['P22,854 1917 1046 1980']
                     ,                    , ['P22,854 1917 1046 1980']
                  M.V.                 M.V. ['P22,1076 1918 1212 1974']
                     ,                    , ['P22,1076 1918 1212 1974']
              Peterson             Peterson ['P22,1242 1918 1470 1974']
                     ,                    , ['P22,1242 1918 1470 1974']
                  J.A.                 J.A. ['P22,1500 1917 1613 1974']
                     ,                    , ['P22,1500 1917 1613 1974']
                   and                  and ['P22,1644 1916 1732 1965']
              Franczyk             Franczyk ['P22,1758 1916 2004 1980']
                     ,                    , ['P22,1758 1916 2004 1980']
                  K.J.                 K.J. ['P22,2034 1918 2146 1974']
                     ,                    , ['P22,2034 1918 2146 1974']
                  eds.                 eds. ['P22,69 1995 180 2053']
                     ,                    , ['P22,69 1995 180 2053']
              Mesozoic             Mesozoic ['P22,208 1995 449 2044']
               Systems              Systems ['P22,477 1996 681 2058']
                    of                   of ['P22,709 1995 762 2044']
                   the                  the ['P22,783 1995 858 2044']
                 Rocky                Rocky ['P22,883 1995 1044 2058']
              Mountain             Mountain ['P22,1069 1995 1311 2044']
                Region               Region ['P22,1337 1995 1530 2059']
                     ,                    , ['P22,1337 1995 1530 2059']
                   USA                  USA ['P22,1557 1996 1693 2044']
                     :                    : ['P22,1557 1996 1693 2044']
                 Rocky                Rocky ['P22,1721 1995 1882 2058']
              Mountain             Mountain ['P22,1907 1995 2149 2044']
               Section              Section ['P22,70 2074 269 2132']
                     ,                    , ['P22,70 2074 269 2132']
               Society              Society ['P22,302 2074 486 2137']
                    of                   of ['P22,517 2074 570 2123']
              Economic             Economic ['P22,594 2074 845 2123']
       Paleontologists      Paleontologists ['P22,875 2074 1257 2137']
                   and                  and ['P22,1287 2074 1375 2123']
         Mineralogists        Mineralogists ['P22,1402 2074 1760 2138']
                     ,                    , ['P22,1402 2074 1760 2138']
               Special              Special ['P22,1791 2074 1972 2137']
X          Publication          Publi-catio ['P22,1997 2074 2148 2123', 'P22,69 2153 234 2211']
X                    ,                   n, ['P22,1997 2074 2148 2123', 'P22,69 2153 234 2211']
                    p.                   p. ['P22,259 2169 301 2216']
X                 1-25                 1??? ['P22,334 2153 464 2202']
X                    .                  25. ['P22,334 2153 464 2202']
                  LocK                 LocK ['P22,7 2233 148 2290']
X                    ,                   ., ['P22,7 2233 148 2290']
                    G.                   G. ['P22,172 2232 244 2289']
                     ,                    , ['P22,172 2232 244 2289']
                  2003                 2003 ['P22,268 2232 404 2290']
                     ,                    , ['P22,268 2232 404 2290']
                 Using                Using ['P22,427 2232 574 2295']
             Computers            Computers ['P22,596 2232 867 2295']
                    in                   in ['P22,889 2232 936 2280']
            Archeology           Archeology ['P22,956 2232 1264 2295']
                     :                    : ['P22,956 2232 1264 2295']
               Towards              Towards ['P22,1288 2232 1498 2281']
               Virtual              Virtual ['P22,1520 2232 1694 2281']
                 Pasts                Pasts ['P22,1714 2233 1855 2281']
                     :                    : ['P22,1714 2233 1855 2281']
                   New                  New ['P22,1877 2233 1992 2281']
                  York                 York ['P22,2012 2232 2146 2289']
                     ,                    , ['P22,2012 2232 2146 2289']
             Routledge            Routledge ['P22,68 2312 324 2375']
                Taylor               Taylor ['P22,347 2312 509 2375']
X                    &                    k ['P22,532 2312 576 2361']
               Francis              Francis ['P22,599 2312 781 2360']
                 Group                Group ['P22,806 2312 977 2375']
                     ,                    , ['P22,806 2312 977 2375']
                   300                  300 ['P22,1004 2312 1094 2361']
                    p.                   p. ['P22,1117 2327 1160 2375']
X              LOCKLEY              LocKLEY ['P22,7 2392 232 2448']
                     ,                    , ['P22,7 2392 232 2448']
                  M.G.                 M.G. ['P22,257 2391 401 2448']
                     ,                    , ['P22,257 2391 401 2448']
                   and                  and ['P22,428 2390 516 2439']
                  HUNT                 HUNT ['P22,539 2392 684 2448']
                     ,                    , ['P22,539 2392 684 2448']
                  A.P.                 A.P. ['P22,709 2391 823 2448']
                     ,                    , ['P22,709 2391 823 2448']
                  1995                 1995 ['P22,854 2390 985 2448']
                     ,                    , ['P22,854 2390 985 2448']
              Dinosaur             Dinosaur ['P22,1011 2390 1240 2439']
                Tracks               Tracks ['P22,1262 2390 1425 2439']
                   and                  and ['P22,1451 2390 1538 2439']
                 Other                Other ['P22,1562 2390 1703 2439']
                Fossil               Fossil ['P22,1723 2390 1872 2439']
            Footprints           Footprints ['P22,1893 2390 2148 2454']
                    of                   of ['P22,69 2469 123 2518']
                   the                  the ['P22,142 2469 217 2518']
               Western              Western ['P22,240 2470 443 2518']
                United               United ['P22,464 2469 634 2518']
                States               States ['P22,658 2469 818 2518']
                     :                    : ['P22,658 2469 818 2518']
              Columbia             Columbia ['P22,845 2469 1091 2518']
            University           University ['P22,1112 2469 1375 2532']
                 Press                Press ['P22,1397 2470 1542 2527']
                     ,                    , ['P22,1397 2470 1542 2527']
                   New                  New ['P22,1567 2470 1682 2518']
                  York                 York ['P22,1706 2469 1841 2527']
                     ,                    , ['P22,1706 2469 1841 2527']
                   338                  338 ['P22,1868 2470 1956 2518']
                    p.                   p. ['P22,1981 2485 2024 2532']
X              LOCKLEY              LocKLEY ['P22,7 2548 232 2605']
                     ,                    , ['P22,7 2548 232 2605']
                  M.G.                 M.G. ['P22,253 2547 397 2605']
                     ,                    , ['P22,253 2547 397 2605']
X                MEYER                MEYFR ['P22,418 2548 598 2605']
                     ,                    , ['P22,418 2548 598 2605']
                  C.A.                 C.A. ['P22,620 2548 749 2605']
                     ,                    , ['P22,620 2548 749 2605']
                 SIBER                SIBER ['P22,773 2548 916 2605']
                     ,                    , ['P22,773 2548 916 2605']
                  H.J.                 H.J. ['P22,937 2548 1050 2605']
                     ,                    , ['P22,937 2548 1050 2605']
                   and                  and ['P22,1073 2547 1161 2596']
X                PABST                PABsT ['P22,1178 2548 1335 2605']
                     ,                    , ['P22,1178 2548 1335 2605']
                    B.                   B. ['P22,1356 2548 1425 2605']
                     ,                    , ['P22,1356 2548 1425 2605']
                  1998                 1998 ['P22,1453 2548 1584 2605']
                     ,                    , ['P22,1453 2548 1584 2605']
              Theropod             Theropod ['P22,1604 2547 1846 2610']
                tracks               tracks ['P22,1863 2547 2011 2596']
                  from                 from ['P22,2030 2547 2150 2596']
                   the                  the ['P22,68 2625 143 2674']
                  Howe                 Howe ['P22,161 2626 308 2674']
                quarry               quarry ['P22,327 2641 503 2688']
                     ,                    , ['P22,327 2641 503 2688']
              Morrison             Morrison ['P22,524 2625 755 2674']
             Formation            Formation ['P22,773 2625 1047 2683']
                     ,                    , ['P22,773 2625 1047 2683']
               Wyoming              Wyoming ['P22,1066 2625 1326 2689']
                     :                    : ['P22,1066 2625 1326 2689']
                Modern               Modern ['P22,1346 2625 1543 2674']
               Geology              Geology ['P22,1562 2625 1786 2689']
                     ,                    , ['P22,1562 2625 1786 2689']
                    v.                   v. ['P22,1806 2641 1846 2674']
                    23                   23 ['P22,1867 2626 1941 2683']
                     ,                    , ['P22,1867 2626 1941 2683']
                    p.                   p. ['P22,1959 2641 2002 2688']
X               309316               309??? ['P22,2023 2626 2149 2675', 'P22,70 2702 173 2751']
X                    .                 316. ['P22,2023 2626 2149 2675', 'P22,70 2702 173 2751']
X                LUCAS                LUcAs ['P22,7 2781 172 2838']
                     ,                    , ['P22,7 2781 172 2838']
                  S.G.                 S.G. ['P22,198 2781 320 2838']
                     ,                    , ['P22,198 2781 320 2838']
                   and                  and ['P22,346 2780 434 2829']
              KIRKLAND             KIRKLAND ['P22,456 2781 706 2838']
                     ,                    , ['P22,456 2781 706 2838']
X                 J.l.                 J.I. ['P22,730 2781 819 2838']
                     ,                    , ['P22,730 2781 819 2838']
                  1998                 1998 ['P22,849 2781 980 2838']
                     ,                    , ['P22,849 2781 980 2838']
           Preliminary          Preliminary ['P22,1005 2780 1302 2843']
                report               report ['P22,1323 2788 1473 2844']
                    on                   on ['P22,1494 2796 1553 2829']
          Conchostraca         Conchostraca ['P22,1575 2780 1915 2829']
                  from                 from ['P22,1934 2780 2055 2829']
                   the                  the ['P22,2073 2780 2148 2829']
                 Upper                Upper ['P22,68 2859 224 2921']
              Jurassic             Jurassic ['P22,248 2858 445 2907']
              Morrison             Morrison ['P22,471 2858 703 2907']
             Formation            Formation ['P22,728 2858 1002 2916']
                     ,                    , ['P22,728 2858 1002 2916']
               western              western ['P22,1030 2866 1223 2907']
                United               United ['P22,1248 2858 1418 2907']
                States               States ['P22,1444 2859 1604 2907']
                     :                    : ['P22,1444 2859 1604 2907']
                Modern               Modern ['P22,1632 2858 1829 2907']
               Geology              Geology ['P22,1854 2858 2079 2922']
                     ,                    , ['P22,1854 2858 2079 2922']
                    v.                   v. ['P22,2105 2874 2145 2907']
                    22                   22 ['P22,69 2937 143 2994']
                     ,                    , ['P22,69 2937 143 2994']
                    p.                   p. ['P22,168 2952 211 2999']
              4415-422             4415-422 ['P22,237 2936 502 2985']
                     .                    . ['P22,237 2936 502 2985']
                 LYoNs                LYoNs ['P22,7 3014 174 3070']
                     ,                    , ['P22,7 3014 174 3070']
                  W.B.                 W.B. ['P22,196 3014 333 3070']
                     ,                    , ['P22,196 3014 333 3070']
X                H1NEs                HINEs ['P22,356 3014 508 3070']
                     ,                    , ['P22,356 3014 508 3070']
X                 M.E.                 M,E. ['P22,531 3014 668 3070']
                     ,                    , ['P22,531 3014 668 3070']
X                 LAST                 LAsT ['P22,690 3014 821 3070']
                     ,                    , ['P22,690 3014 821 3070']
                    W.                   W. ['P22,843 3014 978 3070']
                     M                    M ['P22,843 3014 978 3070']
                     ,                    , ['P22,843 3014 978 3070']
                   and                  and ['P22,1001 3013 1088 3062']
                  LENT                 LENT ['P22,1107 3014 1241 3070']
                     ,                    , ['P22,1107 3014 1241 3070']
                  R.M.                 R.M. ['P22,1263 3014 1403 3070']
                     ,                    , ['P22,1263 3014 1403 3070']
                  1994                 1994 ['P22,1431 3014 1562 3070']
                     ,                    , ['P22,1431 3014 1562 3070']
               Sulfate              Sulfate ['P22,1586 3013 1760 3062']
             reduction            reduction ['P22,1778 3013 2014 3062']
                 rates                rates ['P22,2032 3021 2148 3062']
                    in                   in ['P23,69 17 116 65']
             microbial            microbial ['P23,138 17 378 66']
                   mat                  mat ['P23,401 25 493 66']
             sediments            sediments ['P23,517 17 763 66']
                    of                   of ['P23,788 17 841 66']
             differing            differing ['P23,860 17 1078 81']
           chemistries          chemistries ['P23,1101 17 1399 66']
                     :                    : ['P23,1101 17 1399 66']
          Implications         Implications ['P23,1425 17 1736 81']
                   for                  for ['P23,1758 17 1830 66']
               organic              organic ['P23,1851 17 2035 81']
X               carbon              car-bon ['P23,2056 33 2147 66', 'P23,67 95 160 144']
          preservation         preservation ['P23,181 95 494 159']
                    in                   in ['P23,515 95 562 143']
                saline               saline ['P23,586 95 728 144']
                 lakes                lakes ['P23,750 95 891 153']
                     ,                    , ['P23,750 95 891 153']
                    in                   in ['P23,915 95 961 143']
                Renaut               Renaut ['P23,983 96 1172 153']
                     ,                    , ['P23,983 96 1172 153']
                  R.W.                 R.W. ['P23,1195 96 1332 153']
                     ,                    , ['P23,1195 96 1332 153']
                   and                  and ['P23,1356 95 1443 144']
                  Last                 Last ['P23,1463 96 1583 153']
                     ,                    , ['P23,1463 96 1583 153']
X                 W.M.                 WM., ['P23,1605 96 1756 153']
.                    ,                      ['P23,1605 96 1756 153']
                  eds.                 eds. ['P23,1779 95 1890 153']
                     ,                    , ['P23,1779 95 1890 153']
X        Sedimentology       Sedimen-tology ['P23,1914 95 2148 144', 'P23,68 173 227 236']
                   and                  and ['P23,258 173 346 222']
          Geochemistry         Geochemistry ['P23,375 173 726 236']
                    of                   of ['P23,756 173 810 222']
                Modern               Modern ['P23,834 173 1030 222']
                   and                  and ['P23,1060 173 1148 222']
               Ancient              Ancient ['P23,1176 173 1374 222']
                Saline               Saline ['P23,1403 173 1556 222']
                 Lakes                Lakes ['P23,1585 173 1746 222']
                     :                    : ['P23,1585 173 1746 222']
                  SEPM                 SEPM ['P23,1780 173 1939 222']
               Special              Special ['P23,1968 173 2149 236']
           Publication          Publication ['P23,68 251 354 300']
X                   V.                   v. ['P23,376 267 416 300']
                    50                   50 ['P23,443 251 516 309']
                     ,                    , ['P23,443 251 516 309']
                    p.                   p. ['P23,542 267 585 314']
                 13-20                13-20 ['P23,617 252 779 300']
                     .                    . ['P23,617 252 779 300']
X               MARTIN               MARnN, ['P23,8 330 206 387']
.                    ,                      ['P23,8 330 206 387']
                  R.E.                 R.E. ['P23,230 330 354 387']
                     ,                    , ['P23,230 330 354 387']
                  1999                 1999 ['P23,384 330 515 387']
                     ,                    , ['P23,384 330 515 387']
             Taphonomy            Taphonomy ['P23,540 329 850 393']
                     ;                    ; ['P23,540 329 850 393']
                     A                    A ['P23,874 330 917 377']
               Process              Process ['P23,939 330 1128 378']
              Approach             Approach ['P23,1151 329 1410 393']
                     :                    : ['P23,1151 329 1410 393']
             Cambridge            Cambridge ['P23,1436 329 1726 393']
                     ,                    , ['P23,1436 329 1726 393']
                    UK                   UK ['P23,1748 330 1850 387']
                     ,                    , ['P23,1748 330 1850 387']
             Cambridge            Cambridge ['P23,1874 329 2149 393']
            University           University ['P23,68 407 332 470']
                 Press                Press ['P23,354 408 499 465']
                     ,                    , ['P23,354 408 499 465']
                   508                  508 ['P23,525 407 613 456']
                    p.                   p. ['P23,638 423 681 470']
                 MCKEE                MCKEE ['P23,7 486 200 543']
                     ,                    , ['P23,7 486 200 543']
                  E.D.                 E.D. ['P23,239 486 366 543']
                     ,                    , ['P23,239 486 366 543']
                   and                  and ['P23,406 485 494 534']
X                 WEIR                 WEiR ['P23,529 486 670 543']
                     ,                    , ['P23,529 486 670 543']
                  G.W.                 G.W. ['P23,710 486 848 543']
                     ,                    , ['P23,710 486 848 543']
                  1953                 1953 ['P23,893 485 1024 543']
                     ,                    , ['P23,893 485 1024 543']
           Terminology          Terminology ['P23,1063 485 1384 549']
                   for                  for ['P23,1421 485 1493 534']
X        strati?cation       stratification ['P23,1530 485 1842 534']
                   and                  and ['P23,1878 485 1966 534']
X   crossstrati?cation cross-stratification ['P23,2001 501 2147 534', 'P23,71 563 382 612']
                    in                   in ['P23,403 563 450 611']
           sedimentary          sedimentary ['P23,473 563 778 627']
                 rocks                rocks ['P23,799 563 947 612']
                     :                    : ['P23,799 563 947 612']
            Geological           Geological ['P23,972 563 1245 626']
               Society              Society ['P23,1267 563 1451 627']
                    of                   of ['P23,1473 563 1526 612']
               America              America ['P23,1542 563 1756 612']
              Bulletin             Bulletin ['P23,1775 563 1989 621']
                     ,                    , ['P23,1775 563 1989 621']
X                   V.                   v. ['P23,2010 579 2050 612']
                    64                   64 ['P23,2073 563 2146 621']
                     ,                    , ['P23,2073 563 2146 621']
                    p.                   p. ['P23,68 657 111 704']
               381-390              381-390 ['P23,139 642 367 691']
                     .                    . ['P23,139 642 367 691']
                MoLNAR               MoLNAR ['P23,7 720 222 777']
                     ,                    , ['P23,7 720 222 777']
                  R.E.                 R.E. ['P23,249 720 373 777']
                     ,                    , ['P23,249 720 373 777']
                   and                  and ['P23,401 719 488 768']
                FARLow               FARLow ['P23,512 720 716 777']
                     ,                    , ['P23,512 720 716 777']
                     J                    J ['P23,742 720 765 768']
                     .                    . ['P23,771 720 856 777']
                    O.                   O. ['P23,771 720 856 777']
                     ,                    , ['P23,771 720 856 777']
                  1990                 1990 ['P23,889 720 1019 777']
                     ,                    , ['P23,889 720 1019 777']
             Carnosaur            Carnosaur ['P23,1047 720 1304 768']
          paleobiology         paleobiology ['P23,1326 719 1665 782']
                     ,                    , ['P23,1326 719 1665 782']
                    in                   in ['P23,1694 721 1737 768']
            Weishampel           Weishampel ['P23,1760 719 2081 782']
                     ,                    , ['P23,1760 719 2081 782']
                     D                    D ['P23,2105 720 2147 767']
                    B.                   B. ['P23,68 798 138 855']
                     ,                    , ['P23,68 798 138 855']
                Dodson               Dodson ['P23,163 797 370 855']
                     ,                    , ['P23,163 797 370 855']
                     P                    P ['P23,396 798 449 855']
X                    ,                   ., ['P23,396 798 449 855']
                   and                  and ['P23,476 797 563 846']
              Olmolska             Olmolska ['P23,588 797 842 855']
                     ,                    , ['P23,588 797 842 855']
                    H.                   H. ['P23,868 798 940 855']
                     ,                    , ['P23,868 798 940 855']
                  eds.                 eds. ['P23,966 797 1077 855']
                     ,                    , ['P23,966 797 1077 855']
                  1990                 1990 ['P23,1108 798 1239 855']
                     ,                    , ['P23,1108 798 1239 855']
                   The                  The ['P23,1264 797 1359 846']
            Dinosauria           Dinosauria ['P23,1382 797 1669 846']
                     :                    : ['P23,1382 797 1669 846']
              Berkeley             Berkeley ['P23,1695 797 1932 860']
                     ,                    , ['P23,1695 797 1932 860']
X           California           Califor-ni ['P23,1956 797 2148 846', 'P23,68 875 157 933']
X                    ,                   a, ['P23,1956 797 2148 846', 'P23,68 875 157 933']
            University           University ['P23,182 875 446 938']
                    of                   of ['P23,469 875 522 924']
            California           California ['P23,543 875 797 924']
                 Press                Press ['P23,818 876 962 933']
                     ,                    , ['P23,818 876 962 933']
                    p.                   p. ['P23,986 891 1029 938']
X              210-224              210???2 ['P23,1056 876 1289 924']
X                    .                  24. ['P23,1056 876 1289 924']
                 MooRE                MooRE ['P23,7 954 191 1011']
                     ,                    , ['P23,7 954 191 1011']
                  R.C.                 R.C. ['P23,220 954 347 1011']
                     ,                    , ['P23,220 954 347 1011']
                   and                  and ['P23,376 953 464 1002']
X             REYNOLDS             REYNoLDs ['P23,489 954 744 1011']
                     ,                    , ['P23,489 954 744 1011']
                  D.M.                 D.M. ['P23,772 954 916 1011']
                     ,                    , ['P23,772 954 916 1011']
                  1997                 1997 ['P23,950 954 1081 1011']
                     ,                    , ['P23,950 954 1081 1011']
                     X                    X ['P23,1109 954 1273 1016']
X                    .                    - ['P23,1109 954 1273 1016']
X                    ?                    R ['P23,1109 954 1273 1016']
X                    .                    a ['P23,1109 954 1273 1016']
X                  Ray                    y ['P23,1109 954 1273 1016']
           Diffraction          Diffraction ['P23,1299 953 1578 1002']
                   and                  and ['P23,1604 953 1692 1002']
                   the                  the ['P23,1717 953 1791 1002']
X        Identi?cation       Identification ['P23,1816 953 2151 1002']
                   and                  and ['P23,70 1031 158 1080']
              Analysis             Analysis ['P23,180 1031 397 1094']
                    of                   of ['P23,422 1031 475 1080']
                  Clay                 Clay ['P23,495 1031 610 1095']
              Minerals             Minerals ['P23,634 1031 869 1080']
                     :                    : ['P23,634 1031 869 1080']
                Oxford               Oxford ['P23,896 1031 1087 1089']
                     ,                    , ['P23,896 1031 1087 1089']
                    UK                   UK ['P23,1112 1032 1214 1089']
                     ,                    , ['P23,1112 1032 1214 1089']
                Oxford               Oxford ['P23,1241 1031 1420 1080']
            University           University ['P23,1442 1031 1705 1094']
                 Press                Press ['P23,1728 1032 1872 1089']
                     ,                    , ['P23,1728 1032 1872 1089']
                   378                  378 ['P23,1898 1032 1986 1080']
                    p.                   p. ['P23,2011 1047 2054 1095']
                 NAHoN                NAHoN ['P23,7 1110 188 1167']
                     ,                    , ['P23,7 1110 188 1167']
                  D.B.                 D.B. ['P23,210 1110 340 1167']
                     ,                    , ['P23,210 1110 340 1167']
                  1991                 1991 ['P23,369 1110 500 1167']
                     ,                    , ['P23,369 1110 500 1167']
          Introduction         Introduction ['P23,522 1109 832 1158']
                    to                   to ['P23,851 1117 897 1158']
                   the                  the ['P23,918 1109 992 1158']
             Petrology            Petrology ['P23,1012 1109 1254 1173']
                    of                   of ['P23,1274 1109 1328 1158']
                 Soils                Soils ['P23,1344 1109 1465 1158']
                   and                  and ['P23,1486 1109 1573 1158']
              Chemical             Chemical ['P23,1592 1109 1829 1158']
            Weathering           Weathering ['P23,1846 1109 2146 1172']
                     :                    : ['P23,1846 1109 2146 1172']
                   New                  New ['P23,68 1188 184 1236']
                  York                 York ['P23,208 1187 342 1245']
                     ,                    , ['P23,208 1187 342 1245']
                  John                 John ['P23,368 1187 485 1236']
                 Wiley                Wiley ['P23,507 1187 656 1250']
X                    &                    k ['P23,681 1188 724 1236']
                  Sons                 Sons ['P23,750 1187 882 1245']
                     ,                    , ['P23,750 1187 882 1245']
                   311                  311 ['P23,909 1188 994 1236']
                    p.                   p. ['P23,1022 1203 1065 1251']
X                 NAUS                 NAUs ['P23,7 1265 150 1321']
                     ,                    , ['P23,7 1265 150 1321']
                  M.T.                 M.T. ['P23,179 1265 308 1321']
                     ,                    , ['P23,179 1265 308 1321']
                   and                  and ['P23,338 1264 426 1313']
                 STEIN                STEIN ['P23,454 1265 597 1321']
                     ,                    , ['P23,454 1265 597 1321']
X                 W.W.                 WW., ['P23,625 1265 771 1321']
.                    ,                      ['P23,625 1265 771 1321']
                  1997                 1997 ['P23,806 1265 937 1321']
                     ,                    , ['P23,806 1265 937 1321']
                    On                   On ['P23,967 1265 1040 1313']
              Behavior             Behavior ['P23,1067 1264 1296 1313']
                    of                   of ['P23,1322 1264 1376 1313']
                   the                  the ['P23,1398 1264 1473 1313']
                  Late                 Late ['P23,1499 1265 1608 1313']
              Jurassic             Jurassic ['P23,1635 1264 1831 1313']
            Carnivores           Carnivores ['P23,1858 1264 2145 1313']
                     :                    : ['P23,1858 1264 2145 1313']
                Report               Report ['P23,68 1343 251 1406']
                     :                    : ['P23,68 1343 251 1406']
                   Big                  Big ['P23,277 1342 365 1406']
                  Horn                 Horn ['P23,389 1343 516 1391']
                 Basin                Basin ['P23,539 1342 680 1391']
X   Foundation/Wyoming   FoundationlWyoming ['P23,703 1342 1252 1406']
              Dinosaur             Dinosaur ['P23,1273 1342 1503 1391']
                Center               Center ['P23,1525 1343 1698 1400']
                     ,                    , ['P23,1525 1343 1698 1400']
                     2                    2 ['P23,1724 1343 1751 1390']
                    p.                   p. ['P23,1775 1358 1818 1405']
X             PETERSON             PETERsoN ['P23,7 1421 247 1478']
                     ,                    , ['P23,7 1421 247 1478']
                     J                    J ['P23,272 1421 295 1469']
                     .                    . ['P23,301 1421 386 1478']
                    A.                   A. ['P23,301 1421 386 1478']
                     ,                    , ['P23,301 1421 386 1478']
                  1972                 1972 ['P23,417 1421 548 1478']
                     ,                    , ['P23,417 1421 548 1478']
              Jurassic             Jurassic ['P23,572 1420 770 1469']
                System               System ['P23,795 1420 989 1483']
                     ,                    , ['P23,795 1420 989 1483']
                    in                   in ['P23,1016 1422 1059 1469']
               Mallory              Mallory ['P23,1081 1420 1296 1483']
                     ,                    , ['P23,1081 1420 1296 1483']
X                 W.W.                 WW., ['P23,1320 1421 1466 1478']
.                    ,                      ['P23,1320 1421 1466 1478']
                   ed.                  ed. ['P23,1491 1420 1577 1478']
                     ,                    , ['P23,1491 1420 1577 1478']
              Geologic             Geologic ['P23,1602 1420 1828 1484']
                 Atlas                Atlas ['P23,1851 1420 1981 1469']
                    of                   of ['P23,2003 1420 2057 1469']
                   the                  the ['P23,2073 1420 2148 1469']
                 Rocky                Rocky ['P23,68 1498 229 1561']
              Mountain             Mountain ['P23,253 1498 495 1547']
                Region               Region ['P23,517 1498 710 1562']
                     :                    : ['P23,517 1498 710 1562']
                Denver               Denver ['P23,736 1499 927 1556']
                     ,                    , ['P23,736 1499 927 1556']
              Colorado             Colorado ['P23,953 1498 1198 1556']
                     ,                    , ['P23,953 1498 1198 1556']
                 Rocky                Rocky ['P23,1223 1498 1383 1562']
              Mountain             Mountain ['P23,1406 1498 1648 1547']
           Association          Association ['P23,1670 1498 1965 1547']
                    of                   of ['P23,1987 1498 2040 1547']
X           Geologists           Ge-ologist ['P23,2058 1499 2147 1547', 'P23,69 1576 277 1640']
X                    ,                   s, ['P23,2058 1499 2147 1547', 'P23,69 1576 277 1640']
                   331                  331 ['P23,303 1577 388 1625']
                    p.                   p. ['P23,416 1592 459 1640']
                 PLATT                PLATT ['P23,8 1656 164 1712']
                     ,                    , ['P23,8 1656 164 1712']
                  N.H.                 N.H. ['P23,185 1656 319 1713']
                     ,                    , ['P23,185 1656 319 1713']
                  1989                 1989 ['P23,346 1655 476 1712']
                     ,                    , ['P23,346 1655 476 1712']
            Lacustrine           Lacustrine ['P23,498 1655 761 1703']
            carbonates           carbonates ['P23,781 1655 1046 1703']
                   and                  and ['P23,1066 1655 1153 1703']
           pedogenesis          pedogenesis ['P23,1171 1655 1490 1718']
                     :                    : ['P23,1171 1655 1490 1718']
         sedimentology        sedimentology ['P23,1513 1654 1879 1718']
                   and                  and ['P23,1897 1655 1985 1703']
                origin               origin ['P23,2002 1655 2150 1718']
                    of                   of ['P23,69 1732 123 1781']
            palustrine           palustrine ['P23,142 1732 389 1795']
              deposits             deposits ['P23,414 1732 617 1795']
                  from                 from ['P23,642 1732 762 1781']
                   the                  the ['P23,785 1732 859 1781']
                 Early                Early ['P23,883 1732 1016 1795']
            Cretaceous           Cretaceous ['P23,1041 1732 1316 1781']
                Rupelo               Rupelo ['P23,1341 1732 1519 1795']
             Formation            Formation ['P23,1544 1732 1818 1790']
                     ,                    , ['P23,1544 1732 1818 1790']
                    W.                   W. ['P23,1842 1733 1904 1781']
